OP | REF | HYP
OK | to | to
OK | be | be
INS | **** | ops
SUB | upset | why
SUB | by | bill
SUB | the | thought
SUB | thoughtless | lists
SUB | taunts | wants
SUB | of | ah
SUB | their | there
OK | classmates | classmates
OK | what | what
OK | you | you
DEL | point | ****
SUB | out | talk
OK | to | to
OK | them | them
INS | **** | that
INS | **** | he
OK | is | is
OK | what | what
SUB | their | a
OK | classmates | classmates
OK | say | say
OK | about | about
OK | them | them
DEL | can't | ****
SUB | hurt | come
SUB | them | i
SUB | unless | laugh
OK | it's | it's
OK | emotionally | emotionally
DEL | disturbing | ****
SUB | to | disturbed
SUB | them | me
OK | if | if
OK | you | you
OK | don't | don't
SUB | let | if
SUB | it | you
SUB | hurt | don't
SUB | you | whacked
OK | it | it
DEL | can't | ****
OK | hurt | hurt
OK | you | you
INS | **** | speaking
SUB | and | richie
SUB | we | i
OK | find | find
SUB | voice | morrison
OK | given | given
OK | to | to
OK | this | this
DEL | here's | ****
SUB | laurence | lawrence
OK | olivier | olivier
OK | playing | playing
OK | hamlet | hamlet
SUB | in | even
SUB | the | famous
SUB | famous | rosen
SUB | rosencranz | trance
OK | and | and
INS | **** | gilded
SUB | guildenstern | buster
OK | scene | scene
SUB | of | ah
OK | hamlet | hamlet
DEL | which | ****
SUB | i | check
SUB | put | could
SUB | up | actually
SUB | here | are
OK | for | for
OK | you | you
OK | because | because
OK | i | i
OK | understand | understand
DEL | that | ****
DEL | there's | ****
DEL | a | ****
SUB | production | there
SUB | of | is
OK | hamlet | hamlet
OK | happening | happening
OK | in | in
OK | one | one
OK | of | of
OK | the | the
OK | colleges | colleges
OK | in | in
OK | a | a
OK | couple | couple
OK | of | of
OK | weeks | weeks
DEL | so | ****
SUB | hamlet | sol
SUB | is | candidate
OK | in | in
OK | conversation | conversation
OK | with | with
OK | these | these
OK | two | two
INS | **** | and
INS | **** | a
SUB | emissaries | fairies
OK | and | and
OK | complaining | complaining
OK | about | about
OK | what | what
SUB | a | our
OK | rotten | rotten
OK | place | place
OK | denmark | denmark
SUB | is | yes
SUB | and | then
OK | they | they
OK | disagree | disagree
OK | they | they
INS | **** | set
INS | **** | up
SUB | say | then
SUB | denmark | not
SUB | doesn't | dawson
OK | strike | strike
OK | us | us
OK | as | as
SUB | so | still
SUB | bad | ban
OK | and | and
SUB | famously | faintly
OK | hamlet | hamlet
OK | says | says
OK | back | back
OK | why | why
OK | then | then
DEL | 'tis | ****
DEL | none | ****
SUB | to | do
OK | you | you
OK | for | for
INS | **** | the
SUB | there | jury's
SUB | is | not
SUB | nothing | think
OK | either | either
SUB | good | buddha
SUB | or | were
OK | bad | bad
OK | but | but
DEL | thinking | ****
DEL | makes | ****
SUB | it | teammates
OK | so | so
OK | when | when
OK | you | you
OK | walk | walk
SUB | around | round
OK | the | the
OK | world | world
SUB | things | i
SUB | have | had
SUB | shape | shades
OK | and | and
INS | **** | sighs
SUB | sizes | miss
SUB | this | it
SUB | table | cable
OK | is | is
INS | **** | rex
SUB | rectangular | handler
OK | these | these
OK | walls | walls
OK | are | are
OK | white | white
OK | the | the
OK | temperature | temperature
OK | is | is
SUB | such | back
SUB | and | in
SUB | such | fact
OK | these | these
DEL | are | ****
DEL | facts | ****
DEL | about | ****
SUB | the | art
OK | world | world
DEL | things | ****
DEL | in | ****
SUB | the | but
SUB | world | don't
OK | don't | don't
OK | have | have
SUB | valences | bases
OK | attached | attached
OK | to | to
OK | them | them
INS | **** | not
SUB | it's | at
SUB | not | the
SUB | attached | hatched
OK | to | to
OK | an | an
OK | event | event
OK | that | that
SUB | it | haiti
OK | is | is
OK | good | good
INS | **** | the
SUB | or | war
SUB | bad | bat
OK | it | it
OK | is | is
INS | **** | us
INS | **** | a
INS | **** | half
SUB | your | a
SUB | assessment | minute
SUB | of | ah
SUB | the | be
OK | event | event
OK | that | that
OK | gives | gives
OK | it | it
INS | **** | back
SUB | that | the
SUB | valence | lights
OK | that's | that's
OK | the | the
OK | third | third
INS | **** | at
INS | **** | the
SUB | epictetan | teaching
OK | point | point
OK | fourth | fourth
OK | point | point
INS | **** | i
INS | **** | tedious
SUB | epictetus | going
SUB | points | for
OK | out | out
OK | that | that
OK | there | there
OK | are | are
OK | two | two
SUB | ways | liza
SUB | of | all
SUB | having | happening
SUB | desires | science
OK | one | one
OK | can | can
OK | on | on
OK | the | the
OK | one | one
OK | hand | hand
SUB | ask | half
OK | the | the
OK | world | world
OK | to | to
OK | conform | conform
OK | to | to
OK | what | what
OK | you | you
OK | want | want
DEL | or | ****
SUB | one | oh
SUB | can | i
SUB | ask | think
SUB | what | tank
OK | you | you
OK | want | want
DEL | to | ****
OK | conform | conform
OK | to | to
OK | the | the
OK | world | world
DEL | epictetus | ****
SUB | favors | at
OK | the | the
SUB | second | key
SUB | do | gets
SUB | not | papers
SUB | want | hey
SUB | to | do
SUB | have | not
SUB | events | want
SUB | happen | hack
SUB | to | bank
OK | you | you
OK | as | as
OK | you | you
OK | want | want
OK | them | them
OK | to | to
INS | **** | what
SUB | but | if
SUB | instead | i
SUB | want | maud
SUB | them | ma'am
SUB | to | happened
SUB | happen | i
SUB | as | need
SUB | they | you
SUB | do | i
SUB | happen | you
SUB | and | were
SUB | your | in
OK | life | life
OK | will | will
OK | go | go
OK | well | well
SUB | here's | certainly
SUB | a | get
SUB | way | out
SUB | to | hundred
SUB | get | percent
SUB | a | yelling
SUB | 100 | to
SUB | guarantee | see
OK | that | that
SUB | you'll | you
OK | get | get
OK | what | what
OK | you | you
OK | want | want
INS | **** | i
OK | want | want
OK | what | what
OK | you | you
OK | get | get
OK | if | if
OK | you | you
OK | want | want
OK | what | what
OK | you | you
OK | get | get
OK | you | you
OK | will | will
OK | get | get
DEL | what | ****
SUB | you | to
OK | want | want
SUB | so | still
SUB | contemporary | concert
OK | philosophy | philosophy
DEL | has | ****
SUB | a | highness
SUB | way | away
SUB | of | it
SUB | describing | all
SUB | this | writings
SUB | and | i'm
OK | one | one
OK | of | of
OK | the | the
OK | ways | ways
OK | of | of
OK | thinking | thinking
OK | about | about
OK | it | it
SUB | they | the
OK | use | use
OK | this | this
OK | notion | notion
OK | that | that
OK | they | they
OK | call | call
DEL | direction | ****
DEL | of | ****
DEL | fit | ****
DEL | is | ****
SUB | to | direct
OK | think | think
OK | about | about
OK | what | what
SUB | a | i
OK | shopping | shopping
OK | list | list
DEL | is | ****
OK | so | so
OK | because | because
OK | i | i
OK | had | had
INS | **** | fun
INS | **** | part
SUB | some | to
SUB | parchment | make
OK | left | left
OK | over | over
OK | from | from
DEL | that | ****
DEL | contract | ****
DEL | that | ****
SUB | we | mac
OK | signed | signed
OK | with | with
OK | the | the
SUB | devil | double
OK | a | a
OK | few | few
OK | weeks | weeks
OK | ago | ago
DEL | i | ****
OK | thought | thought
OK | i'd | i'd
OK | use | use
OK | it | it
OK | for | for
OK | my | my
OK | shopping | shopping
OK | list | list
OK | so | so
OK | here | here
OK | i | i
OK | am | am
INS | **** | on
SUB | unenlightened | enlightened
OK | by | by
INS | **** | at
INS | **** | the
SUB | epictetus | keith
OK | and | and
OK | i | i
SUB | write | right
OK | on | on
OK | my | my
OK | shopping | shopping
SUB | like | list
SUB | that | but
OK | i | i
SUB | would | didn't
SUB | like | her
SUB | apples | eyes
OK | broccoli | broccoli
OK | and | and
INS | **** | when
INS | **** | you
SUB | lemons | sit
OK | and | and
OK | so | so
OK | i | i
OK | go | go
OK | to | to
OK | the | the
OK | store | store
OK | and | and
SUB | the | above
SUB | fulfillment | don't
SUB | of | have
OK | my | my
OK | desire | desire
SUB | depends | depend
OK | upon | upon
SUB | there | their
SUB | being | be
SUB | apples | apple
OK | broccoli | broccoli
OK | and | and
SUB | lemons | limits
OK | you | you
INS | **** | say
OK | enlightened | enlightened
OK | by | by
INS | **** | eighteen
SUB | epictetus | this
OK | go | go
SUB | to | through
SUB | the | this
OK | store | store
OK | look | look
OK | and | and
OK | see | see
OK | what's | what's
OK | there | there
SUB | pull | paul
SUB | out | latter
SUB | your | part
SUB | parchment | think
SUB | paper | he
SUB | and | can't
OK | make | make
INS | **** | you
SUB | your | a
SUB | list | nest
OK | apples | apples
OK | broccoli | broccoli
OK | and | and
SUB | lemons | lands
OK | so | so
SUB | far | our
OK | there's | there's
OK | no | no
OK | difference | difference
OK | between | between
SUB | us | else
OK | even | even
OK | though | though
INS | **** | you
SUB | your | worse
OK | strategy | strategy
SUB | was | what's
OK | to | to
SUB | shape | shake
OK | your | your
OK | desire | desire
OK | to | to
OK | fit | fit
OK | the | the
OK | world | world
INS | **** | i'm
INS | **** | not
SUB | and | crack
SUB | my | to
SUB | strategy | eat
SUB | was | what's
OK | to | to
OK | try | try
OK | to | to
OK | shape | shape
OK | the | the
OK | world | world
DEL | to | ****
SUB | fit | get
OK | my | my
OK | desire | desire
OK | but | but
OK | what | what
OK | happens | happens
OK | to | to
SUB | us | wes
OK | when | when
OK | the | the
OK | store | store
DEL | is | ****
DEL | out | ****
SUB | of | ouch
OK | broccoli | broccoli
OK | i | i
OK | have | have
OK | on | on
OK | my | my
INS | **** | nest
INS | **** | how
INS | **** | whose
SUB | list | want
SUB | apples | to
SUB | broccoli | lead
OK | and | and
OK | lemons | lemons
DEL | but | ****
SUB | there | dick
SUB | is | do
SUB | no | you
SUB | broccoli | know
SUB | i'm | all
SUB | set | and
SUB | up | sat
SUB | for | back
OK | frustration | frustration
OK | you | you
INS | **** | owe
INS | **** | i
INS | **** | can
SUB | by | track
SUB | contrast | and
SUB | conform | fitted
SUB | you | so
SUB | desires | i
SUB | to | have
SUB | the | to
SUB | world | don't
OK | you | you
OK | want | want
OK | what | what
DEL | you | ****
SUB | get | what
OK | so | so
SUB | you | how
SUB | change | it
SUB | your | you
SUB | shopping | show
SUB | list | nest
OK | and | and
OK | everything | everything
OK | is | is
OK | fine | fine
INS | **** | the
INS | **** | act
OK | the | the
INS | **** | mood
SUB | epictetan | i
SUB | idea | do
SUB | here | your
OK | is | is
OK | that | that
OK | if | if
OK | you | you
SUB | shape | shave
OK | your | your
SUB | desires | desirous
OK | to | to
OK | the | the
OK | way | way
OK | things | things
INS | **** | are
INS | **** | packed
SUB | actually | we
OK | are | are
OK | you | you
OK | will | will
OK | never | never
INS | **** | are
SUB | be | b.
OK | frustrated | frustrated
OK | fourth | fourth
OK | suggestion | suggestion
DEL | fourth | ****
SUB | fifth | where
OK | one | one
OK | of | of
OK | you | you
OK | must | must
OK | be | be
OK | keeping | keeping
OK | count | count
OK | proper | proper
OK | perspective | perspective
OK | so | so
INS | **** | that
INS | **** | it
SUB | epictetus | is
OK | offers | offers
OK | this | this
INS | **** | jordan
SUB | extraordinary | married
OK | analogy | analogy
INS | **** | he
OK | in | in
OK | paragraph | paragraph
OK | seven | seven
OK | he | he
DEL | says | ****
SUB | on | said
SUB | a | own
OK | voyage | voyage
OK | when | when
OK | your | your
OK | boat | boat
SUB | has | had
SUB | anchored | banker
OK | if | if
DEL | you | ****
DEL | want | ****
SUB | to | your
SUB | get | ticket
SUB | fresh | less
OK | water | water
OK | you | you
DEL | may | ****
DEL | pick | ****
SUB | up | think
SUB | a | about
OK | small | small
SUB | shellfish | selfish
SUB | and | can
OK | a | a
OK | vegetable | vegetable
OK | by | by
OK | the | the
OK | way | way
OK | but | but
OK | you | you
OK | must | must
OK | keep | keep
SUB | your | you
SUB | mind | want
OK | fixed | fixed
OK | on | on
OK | the | the
SUB | boat | don't
OK | and | and
INS | **** | we'll
SUB | look | go
SUB | around | round
OK | frequently | frequently
OK | in | in
OK | case | case
DEL | the | ****
SUB | captain | attacking
SUB | calls | call
OK | if | if
SUB | he | you
SUB | calls | carl
OK | you | you
OK | must | must
SUB | let | what
OK | all | all
OK | those | those
OK | other | other
OK | things | things
SUB | go | belts
OK | so | so
OK | you | you
OK | will | will
OK | not | not
OK | be | be
DEL | tied | ****
DEL | up | ****
DEL | and | ****
SUB | thrown | well
SUB | on | now
OK | the | the
OK | ship | ship
OK | like | like
SUB | livestock | life
OK | the | the
DEL | idea | ****
SUB | is | ideas
OK | sure | sure
OK | go | go
INS | **** | mad
SUB | around | in
SUB | enjoy | julie
SUB | stuff | staff
OK | in | in
OK | the | the
OK | world | world
OK | but | but
OK | don't | don't
OK | let | let
OK | yourself | yourself
SUB | get | back
SUB | attached | attacks
SUB | to | when
SUB | it | i
SUB | when | need
SUB | a | your
SUB | major | prior
SUB | priority | year
SUB | occurs | comes
OK | keep | keep
OK | things | things
INS | **** | being
INS | **** | a
SUB | in | word
SUB | order | or
OK | in | in
OK | your | your
OK | mind | mind
SUB | but | what
OK | he | he
OK | continues | continues
OK | this | this
INS | **** | he
OK | is | is
OK | how | how
SUB | it | great
SUB | is | these
SUB | in | seem
SUB | life | like
OK | you | you
SUB | know | not
SUB | how | had
SUB | to | a
OK | relate | relate
OK | to | to
INS | **** | shelf
SUB | shellfish | ish
OK | and | and
OK | tomatoes | tomatoes
OK | this | this
OK | is | is
DEL | how | ****
DEL | it | ****
SUB | is | howard
SUB | in | isn't
SUB | life | like
SUB | too | you
OK | i'm | i'm
SUB | quoting | putting
OK | again | again
OK | if | if
OK | you | you
OK | are | are
OK | given | given
OK | a | a
SUB | wife | white
OK | and | and
SUB | a | each
SUB | child | what
OK | instead | instead
OK | of | of
OK | a | a
SUB | vegetable | beds
SUB | and | doubling
SUB | a | the
OK | small | small
SUB | shellfish | selfish
OK | that | that
OK | should | should
OK | not | not
INS | **** | he
SUB | hinder | near
OK | you | you
OK | either | either
SUB | but | what
SUB | if | did
SUB | the | it
SUB | captain | happen
SUB | calls | pools
OK | let | let
OK | all | all
OK | things | things
OK | go | go
OK | and | and
SUB | run | write
OK | to | to
OK | the | the
OK | boat | boat
INS | **** | with
INS | **** | it
SUB | without | out
OK | turning | turning
OK | back | back
SUB | take | i
SUB | the | was
OK | strategies | strategies
OK | that | that
OK | you | you
OK | have | have
OK | available | available
OK | for | for
OK | you | you
OK | for | for
INS | **** | do
INS | **** | you
INS | **** | would
SUB | dealing | think
SUB | with | this
SUB | things | chris
SUB | whose | trench
SUB | transience | it's
OK | you | you
OK | recognize | recognize
OK | and | and
OK | adopt | adopt
INS | **** | bill
SUB | those | was
SUB | attitudes | attitude
OK | towards | towards
OK | things | things
INS | **** | whose
SUB | who's | trenches
SUB | transience | he
OK | is | is
OK | painful | painful
OK | to | to
OK | you | you
OK | when | when
OK | your | your
SUB | jug | job
SUB | breaks | wakes
OK | he | he
OK | says | says
OK | you | you
OK | say | say
OK | that | that
SUB | is | it
SUB | but | bought
OK | a | a
OK | broken | broken
SUB | jug | job
OK | when | when
INS | **** | you
SUB | your | war
OK | child | child
OK | is | is
OK | lost | lost
OK | say | say
OK | that | that
OK | is | is
SUB | but | bought
OK | a | a
OK | lost | lost
INS | **** | china
INS | **** | do
INS | **** | you
SUB | child | say
SUB | this | he
OK | is | is
OK | the | the
INS | **** | lot
INS | **** | of
SUB | logical | coal
OK | consequence | consequence
SUB | of | ah
SUB | the | be
OK | outlook | outlook
OK | that | that
SUB | i've | i
SUB | been | being
OK | presenting | presenting
OK | to | to
OK | you | you
INS | **** | around
SUB | from | he
SUB | epictetus | gets
SUB | it | it's
SUB | sounded | something
OK | really | really
OK | good | good
OK | when | when
OK | it | it
OK | was | was
OK | the | the
OK | serenity | serenity
OK | prayer | prayer
SUB | it | it's
SUB | sounded | think
OK | pretty | pretty
OK | good | good
OK | at | at
OK | the | the
OK | grocery | grocery
OK | store | store
INS | **** | it's
SUB | it | not
SUB | sounds | is
OK | pretty | pretty
OK | disturbing | disturbing
OK | when | when
SUB | it's | it
SUB | the | fell
OK | wife | wife
OK | and | and
OK | child | child
OK | what | what
INS | **** | do
SUB | is | you
SUB | it | think
OK | that's | that's
OK | going | going
OK | on | on
DEL | chapter | ****
DEL | 3 | ****
DEL | boethius | ****
DEL | and | ****
DEL | the | ****
DEL | consolation | ****
DEL | of | ****
DEL | philosophy | ****
DEL | 00 | ****
DEL | 31 | ****
DEL | 34 | ****
OK | i | i
OK | leave | leave
OK | that | that
OK | for | for
OK | you | you
OK | as | as
OK | a | a
OK | question | question
OK | and | and
OK | turn | turn
INS | **** | it
OK | now | now
INS | **** | looks
SUB | to | feud
OK | the | the
OK | second | second
SUB | text | day
OK | that | that
SUB | we | the
SUB | read | red
SUB | for | we're
OK | today | today
SUB | a | oh
OK | great | great
OK | work | work
OK | composed | composed
INS | **** | he
OK | in | in
OK | the | the
OK | sixth | sixth
OK | century | century
OK | in | in
OK | around | around
INS | **** | five
INS | **** | twenty
INS | **** | four
SUB | 524 | why
SUB | by | have
OK | somebody | somebody
SUB | whose | who's
SUB | life | not
OK | trajectory | trajectory
SUB | went | blank
SUB | almost | also
SUB | invertedly | inwardly
OK | to | to
OK | the | the
OK | way | way
INS | **** | that
INS | **** | at
OK | that | that
INS | **** | fetus
INS | **** | is
SUB | epictetus's | dead
SUB | did | i
SUB | epictetus | kiss
SUB | you'll | you
SUB | recall | were
SUB | was | call
SUB | born | with
SUB | a | warrants
SUB | slave | wait
OK | and | and
SUB | tried | try
OK | to | to
OK | make | make
OK | sense | sense
INS | **** | all
OK | of | of
INS | **** | my
SUB | his | thugs
SUB | life | the
SUB | experience | ruins
SUB | of | outs
SUB | suffering | offering
OK | once | once
OK | he | he
OK | became | became
OK | free | free
INS | **** | don't
INS | **** | see
SUB | boethius | us
OK | by | by
OK | contrast | contrast
INS | **** | i
OK | was | was
OK | born | born
OK | into | into
OK | a | a
OK | noble | noble
OK | family | family
SUB | was | what's
OK | enormously | enormously
OK | successful | successful
OK | politically | politically
OK | in | in
OK | his | his
OK | early | early
OK | years | years
INS | **** | i'd
SUB | had | choose
SUB | two | i
SUB | sons | used
SUB | who | to
OK | went | went
OK | on | on
OK | to | to
OK | be | be
OK | enormously | enormously
OK | successful | successful
OK | political | political
OK | figures | figures
SUB | and | i
SUB | in | he
SUB | his | hands
OK | later | later
OK | years | years
INS | **** | moscow
INS | **** | in
SUB | was | three
SUB | imprisoned | send
OK | for | for
OK | treason | treason
SUB | and | an
SUB | because | beak
SUB | the | how
OK | consolation | consolation
OK | of | of
OK | philosophy | philosophy
OK | was | was
OK | one | one
OK | of | of
OK | the | the
OK | most | most
INS | **** | why
SUB | widely | did
SUB | read | the
SUB | and | dragon
OK | reproduced | reproduced
OK | works | works
INS | **** | all
SUB | of | eats
SUB | its | and
SUB | era | i
OK | it | it
OK | was | was
SUB | read | ready
OK | for | for
OK | centuries | centuries
OK | and | and
OK | centuries | centuries
OK | by | by
OK | almost | almost
OK | everyone | everyone
OK | we | we
OK | have | have
OK | gorgeous | gorgeous
OK | illuminated | illuminated
SUB | manuscripts | menus
OK | that | that
SUB | show | shall
SUB | us | watts
OK | the | the
OK | story | story
OK | so | so
OK | in | in
OK | this | this
OK | one | one
INS | **** | here
INS | **** | is
INS | **** | a
INS | **** | week
INS | **** | he
SUB | here's | is
SUB | boethius | for
SUB | beforehand | hank
OK | teaching | teaching
SUB | people | all
OK | and | and
OK | here | here
SUB | he | she
OK | is | is
OK | afterwards | afterwards
OK | locked | locked
OK | up | up
OK | in | in
OK | jail | jail
OK | now | now
INS | **** | i
INS | **** | do
SUB | in | yet
OK | jail | jail
OK | in | in
OK | prison | prison
INS | **** | too
OK | where | where
OK | he | he
OK | is | is
OK | tortured | tortured
OK | and | and
INS | **** | ths
INS | **** | spring
SUB | suffering | otis
SUB | boethius | can
SUB | consoles | salsa
SUB | himself | haynes
SUB | by | ralph
SUB | engaging | mine
OK | in | in
SUB | an | became
SUB | imaginary | keenan
SUB | conversation | imaginary
SUB | with | ca
SUB | a | we
OK | figure | figure
OK | that | that
DEL | he | ****
OK | calls | calls
OK | philosophy | philosophy
SUB | so | to
SUB | here | share
SUB | is | it's
OK | philosophy | philosophy
OK | come | come
OK | to | to
OK | visit | visit
INS | **** | but
INS | **** | we
INS | **** | see
INS | **** | us
SUB | boethius | e.
SUB | in | u.
SUB | his | he
SUB | prison | is
SUB | and | i'm
OK | what | what
INS | **** | i
OK | philosophy | philosophy
INS | **** | sadness
SUB | says | you
SUB | to | pm
SUB | him | he
OK | is | is
OK | in | in
OK | many | many
OK | ways | ways
OK | like | like
OK | what | what
INS | **** | happened
SUB | epictetus | tedious
OK | was | was
OK | talking | talking
OK | about | about
OK | there | there
INS | **** | he
OK | is | is
OK | she | she
OK | says | says
OK | a | a
OK | wheel | wheel
INS | **** | while
SUB | of | the
OK | fortune | fortune
OK | sometimes | sometimes
OK | things | things
OK | start | start
OK | off | off
OK | badly | badly
DEL | and | ****
SUB | get | batter
SUB | better | up
OK | sometimes | sometimes
OK | things | things
OK | start | start
OK | off | off
OK | better | better
OK | and | and
OK | get | get
INS | **** | back
SUB | bad | what
SUB | but | do
SUB | there | you
SUB | will | hooking
SUB | inevitably | evidently
SUB | be | being
OK | a | a
OK | circle | circle
OK | to | to
OK | what | what
OK | comes | comes
OK | to | to
OK | you | you
OK | and | and
OK | to | to
OK | what | what
SUB | is | these
SUB | taken | taking
SUB | from | prom
OK | you | you
OK | and | and
OK | recognizing | recognizing
OK | that | that
INS | **** | derek
SUB | there | he
OK | is | is
OK | nothing | nothing
OK | to | to
OK | be | be
SUB | done | got
OK | other | other
OK | than | than
OK | to | to
OK | recognize | recognize
OK | that | that
INS | **** | these
SUB | this | he
OK | is | is
OK | the | the
OK | pattern | pattern
OK | that | that
OK | life | life
SUB | takes | he
OK | is | is
OK | to | to
INS | **** | bowl
INS | **** | week
INS | **** | he
SUB | boethius | is
OK | enormously | enormously
INS | **** | liberated
INS | **** | reckon
SUB | liberating | i
SUB | recognizing | think
OK | that | that
OK | what | what
SUB | goes | gold
OK | along | along
OK | with | with
DEL | having | ****
SUB | things | pena
SUB | is | sees
OK | the | the
OK | possibility | possibility
OK | of | of
SUB | losing | using
OK | them | them
SUB | allows | alice
OK | him | him
OK | to | to
OK | come | come
OK | to | to
OK | terms | terms
INS | **** | we
SUB | with | if
OK | the | the
SUB | experience | race
SUB | of | on
OK | having | having
OK | lost | lost
OK | all | all
OK | that | that
SUB | he | c.
OK | previously | previously
DEL | had | ****
DEL | chapter | ****
DEL | 4 | ****
DEL | stockdale | ****
DEL | and | ****
DEL | the | ****
DEL | practical | ****
DEL | significance | ****
DEL | of | ****
SUB | detachment | hack
OK | what | what
OK | i | i
DEL | want | ****
SUB | to | wanted
SUB | do | beauty
SUB | in | and
OK | the | the
OK | final | final
SUB | section | faction
OK | of | of
INS | **** | all
OK | the | the
OK | lecture | lecture
SUB | is | easy
OK | to | to
OK | return | return
OK | to | to
OK | a | a
OK | theme | theme
OK | that | that
OK | we | we
INS | **** | dis
SUB | discussed | gossip
OK | previously | previously
SUB | the | question
SUB | question | at
SUB | of | all
OK | what | what
OK | philosophical | philosophical
OK | utility | utility
DEL | there | ****
DEL | is | ****
SUB | to | their
SUB | these | eased
OK | works | works
OK | during | during
OK | times | times
OK | of | of
INS | **** | dicks
INS | **** | stream
SUB | extreme | to
SUB | duress | rest
SUB | so | sol
OK | my | my
OK | hope | hope
SUB | because | cause
OK | you | you
DEL | read | ****
DEL | an | ****
DEL | essay | ****
SUB | by | rag
SUB | him | i
SUB | is | had
OK | that | that
OK | even | even
OK | if | if
OK | you | you
OK | don't | don't
OK | recognize | recognize
OK | this | this
DEL | gentleman | ****
SUB | you | settlement
OK | can | can
OK | guess | guess
OK | who | who
OK | he | he
OK | is | is
DEL | this | ****
SUB | is | mrs
OK | admiral | admiral
OK | james | james
INS | **** | stock
SUB | stockdale | elk
OK | who | who
OK | was | was
INS | **** | i.'s
OK | among | among
OK | other | other
OK | things | things
INS | **** | ah
SUB | imprisoned | increasing
OK | alongside | alongside
OK | john | john
OK | mccain | mccain
INS | **** | being
SUB | in | an
SUB | hanoi | awake
OK | during | during
OK | the | the
OK | vietnam | vietnam
OK | war | war
DEL | and | ****
SUB | who | i
OK | was | was
OK | also | also
OK | the | the
SUB | vice | bike
SUB | presidential | jill
OK | candidate | candidate
OK | running | running
OK | on | on
OK | the | the
OK | independent | independent
SUB | ticket | take
SUB | i | it
OK | understand | understand
SUB | before | for
OK | you | you
OK | were | were
OK | born | born
OK | so | so
INS | **** | jinx
SUB | james | stock
SUB | stockdale | elm
SUB | as | i
SUB | he | fixed
SUB | explains | don't
SUB | to | see
OK | you | you
OK | in | in
OK | the | the
INS | **** | ink
SUB | incredibly | rapidly
OK | moving | moving
INS | **** | them
SUB | memoir | are
OK | that | that
OK | we | we
OK | read | read
SUB | for | okay
SUB | today | star
SUB | studied | think
SUB | the | deed
OK | works | works
SUB | of | all
OK | the | the
OK | classical | classical
OK | tradition | tradition
OK | he | he
OK | read | read
SUB | epictetus | act
SUB | he | is
SUB | read | he
SUB | a | ready
SUB | bunch | bye
SUB | of | to
OK | the | the
OK | other | other
INS | **** | acts
SUB | stoics | alex
OK | he | he
OK | read | read
INS | **** | in
OK | the | the
SUB | iliad | egg
OK | he | he
OK | read | read
OK | the | the
INS | **** | audio
SUB | odyssey | feed
OK | and | and
OK | all | all
INS | **** | he's
SUB | of | worked
SUB | these | hard
SUB | were | all
SUB | part | up
SUB | of | he
SUB | his | is
OK | cognitive | cognitive
OK | and | and
OK | emotional | emotional
INS | **** | record
SUB | repertoire | far
OK | when | when
INS | **** | he
OK | in | in
OK | vietnam | vietnam
OK | the | the
OK | following | following
SUB | thing | things
SUB | happened | happen
OK | to | to
OK | him | him
OK | it | it
OK | was | was
OK | september | september
INS | **** | ninth
INS | **** | nineteen
SUB | 9 | sixty
SUB | 1965 | five
SUB | i'm | i'd
OK | reading | reading
OK | now | now
OK | from | from
OK | his | his
OK | book | book
DEL | i | ****
SUB | flew | what
SUB | at | five
SUB | 500 | hundred
OK | knots | knots
OK | right | right
OK | into | into
OK | a | a
DEL | flak | ****
DEL | trap | ****
SUB | at | fact
SUB | treetop | the
OK | level | level
OK | in | in
SUB | a | the
OK | little | little
INS | **** | eighty
SUB | a4 | four
OK | airplane | airplane
SUB | the | a
OK | cockpit | cockpit
OK | walls | walls
OK | not | not
OK | even | even
OK | three | three
OK | feet | feet
DEL | apart | ****
SUB | which | up
SUB | i | hi
SUB | couldn't | could
SUB | steer | disappear
OK | after | after
OK | it | it
OK | was | was
OK | on | on
OK | fire | fire
OK | its | its
OK | control | control
OK | system | system
OK | shot | shot
OK | out | out
OK | after | after
SUB | ejection | rejecting
OK | i | i
SUB | had | have
OK | thirty | thirty
OK | seconds | seconds
OK | to | to
OK | make | make
OK | my | my
DEL | last | ****
DEL | statement | ****
SUB | of | laugh
OK | freedom | freedom
OK | before | before
OK | i | i
SUB | landed | mended
OK | in | in
OK | the | the
OK | main | main
OK | street | street
OK | of | of
OK | a | a
OK | little | little
OK | village | village
OK | right | right
INS | **** | to
SUB | ahead | hide
SUB | and | ants
OK | so | so
OK | help | help
OK | me | me
INS | **** | out
OK | i | i
OK | whispered | whispered
OK | to | to
OK | myself | myself
SUB | 'five | five
OK | years | years
OK | down | down
OK | here | here
OK | at | at
OK | least | least
OK | i'm | i'm
OK | leaving | leaving
OK | the | the
OK | world | world
OK | of | of
OK | technology | technology
OK | and | and
OK | entering | entering
OK | the | the
OK | world | world
DEL | of | ****
DEL | epictetus | ****
SUB | ' | love
SUB | ready | many
SUB | at | pack
OK | hand | hand
OK | he | he
SUB | said | says
OK | now | now
OK | quoting | quoting
OK | from | from
OK | the | the
OK | handbook | handbook
SUB | ready | many
SUB | at | a
OK | hand | hand
OK | from | from
OK | the | the
INS | **** | entry
SUB | enchiridion | beyond
OK | the | the
OK | handbook | handbook
DEL | as | ****
OK | i | i
OK | ejected | ejected
OK | from | from
OK | that | that
OK | airplane | airplane
INS | **** | happened
INS | **** | decade
SUB | was | from
OK | that | that
INS | **** | airplane
INS | **** | juan
OK | opening | opening
