OP | REF | HYP
OK | is | is
OK | what | what
SUB | their | a
OK | classmates | classmates
OK | say | say
OK | about | about
OK | them | them
DEL | can't | ****
SUB | hurt | them
SUB | them | i
SUB | unless | laugh
OK | it's | it's
OK | emotionally | emotionally
INS | **** | disturbed
SUB | disturbing | ii
SUB | to | shoot
SUB | them | don't
OK | if | if
OK | you | you
OK | don't | don't
SUB | let | whacked
OK | it | it
OK | hurt | hurt
OK | you | you
DEL | it | ****
SUB | can't | you
SUB | hurt | to
SUB | you | richie
SUB | and | i'm
SUB | we | can
OK | find | find
SUB | voice | morrison
OK | given | given
OK | to | to
OK | this | this
INS | **** | for
INS | **** | the
SUB | here's | would
SUB | laurence | be
SUB | olivier | a
OK | playing | playing
OK | hamlet | hamlet
SUB | in | even
SUB | the | famous
SUB | famous | rosen
SUB | rosencranz | trance
OK | and | and
INS | **** | gilded
SUB | guildenstern | mr
OK | scene | scene
SUB | of | ah
OK | hamlet | hamlet
DEL | which | ****
DEL | i | ****
SUB | put | check
SUB | up | could
SUB | here | actually
SUB | for | therefore
OK | you | you
OK | because | because
SUB | i | a
SUB | understand | nurse
SUB | that | and
OK | there's | there's
DEL | a | ****
DEL | production | ****
DEL | of | ****
OK | hamlet | hamlet
OK | happening | happening
OK | in | in
OK | one | one
OK | of | of
OK | the | the
OK | colleges | colleges
SUB | in | you
OK | a | a
OK | couple | couple
OK | of | of
OK | weeks | weeks
OK | so | so
SUB | hamlet | how
SUB | is | could
SUB | in | even
OK | conversation | conversation
OK | with | with
OK | these | these
OK | two | two
INS | **** | and
INS | **** | a
SUB | emissaries | fairies
OK | and | and
OK | complaining | complaining
OK | about | about
OK | what | what
SUB | a | are
OK | rotten | rotten
OK | place | place
OK | denmark | denmark
SUB | is | it's
SUB | and | i
OK | they | they
OK | disagree | disagree
OK | they | they
INS | **** | set
INS | **** | up
SUB | say | then
SUB | denmark | not
SUB | doesn't | dawson
OK | strike | strike
OK | us | us
OK | as | as
OK | so | so
SUB | bad | ban
OK | and | and
INS | **** | famous
SUB | famously | elaine
OK | hamlet | hamlet
INS | **** | ce
OK | says | says
OK | back | back
OK | why | why
OK | then | then
INS | **** | do
SUB | 'tis | you
SUB | none | for
SUB | to | the
SUB | you | jury's
SUB | for | not
SUB | there | think
SUB | is | he
SUB | nothing | their
SUB | either | would
SUB | good | them
SUB | or | were
OK | bad | bad
OK | but | but
SUB | thinking | king
OK | makes | makes
DEL | it | ****
OK | so | so
OK | when | when
OK | you | you
SUB | walk | walked
OK | around | around
OK | the | the
OK | world | world
SUB | things | think
SUB | have | hack
SUB | shape | shades
OK | and | and
INS | **** | sighs
SUB | sizes | miss
SUB | this | it
SUB | table | cable
OK | is | is
INS | **** | rex
SUB | rectangular | handler
OK | these | these
OK | walls | walls
OK | are | are
OK | white | white
OK | the | the
OK | temperature | temperature
OK | is | is
SUB | such | back
SUB | and | in
SUB | such | fact
OK | these | these
OK | are | are
DEL | facts | ****
DEL | about | ****
SUB | the | pp
OK | world | world
DEL | things | ****
DEL | in | ****
SUB | the | but
SUB | world | don't
OK | don't | don't
SUB | have | hackett
SUB | valences | bases
OK | attached | attached
OK | to | to
OK | them | them
INS | **** | not
SUB | it's | at
SUB | not | how
SUB | attached | cgsc
OK | to | to
INS | **** | and
SUB | an | the
SUB | event | band
OK | that | that
SUB | it | haiti
OK | is | is
OK | good | good
SUB | or | war
SUB | bad | that
OK | it | it
OK | is | is
INS | **** | us
INS | **** | that
SUB | your | from
SUB | assessment | it
SUB | of | ah
SUB | the | be
OK | event | event
OK | that | that
OK | gives | gives
OK | it | it
INS | **** | back
SUB | that | the
SUB | valence | lets
OK | that's | that's
OK | the | the
OK | third | third
INS | **** | at
INS | **** | the
SUB | epictetan | teaching
SUB | point | points
OK | fourth | fourth
OK | point | point
INS | **** | i
INS | **** | tedious
SUB | epictetus | following
SUB | points | for
OK | out | out
OK | that | that
OK | there | there
OK | are | are
OK | two | two
SUB | ways | liza
SUB | of | all
OK | having | having
SUB | desires | science
OK | one | one
OK | can | can
OK | on | on
OK | the | the
OK | one | one
OK | hand | hand
DEL | ask | ****
OK | the | the
OK | world | world
OK | to | to
OK | conform | conform
OK | to | to
OK | what | what
OK | you | you
OK | want | want
SUB | or | oh
SUB | one | i
SUB | can | think
SUB | ask | tank
SUB | what | as
OK | you | you
OK | want | want
DEL | to | ****
OK | conform | conform
OK | to | to
OK | the | the
OK | world | world
OK | epictetus | epictetus
DEL | favors | ****
SUB | the | papers
SUB | second | hey
OK | do | do
OK | not | not
OK | want | want
DEL | to | ****
DEL | have | ****
DEL | events | ****
SUB | happen | hackett
SUB | to | bank
OK | you | you
OK | as | as
OK | you | you
OK | want | want
OK | them | them
OK | to | to
INS | **** | what
SUB | but | if
SUB | instead | i
SUB | want | maud
OK | them | them
OK | to | to
OK | happen | happen
SUB | as | i
SUB | they | made
SUB | do | you
SUB | happen | i
SUB | and | you
SUB | your | war
OK | life | life
OK | will | will
OK | go | go
OK | well | well
DEL | here's | ****
SUB | a | certainly
SUB | way | get
SUB | to | out
SUB | get | hundred
SUB | a | percent
SUB | 100 | yelling
SUB | guarantee | key
SUB | that | the
SUB | you'll | to
OK | get | get
OK | what | what
OK | you | you
OK | want | want
OK | want | want
OK | what | what
OK | you | you
OK | get | get
OK | if | if
OK | you | you
OK | want | want
OK | what | what
OK | you | you
OK | get | get
OK | you | you
OK | will | will
OK | get | get
DEL | what | ****
SUB | you | to
OK | want | want
SUB | so | still
SUB | contemporary | concert
OK | philosophy | philosophy
INS | **** | how
SUB | has | as
OK | a | a
OK | way | way
SUB | of | it
SUB | describing | called
SUB | this | writings
SUB | and | i'm
OK | one | one
OK | of | of
OK | the | the
OK | ways | ways
OK | of | of
OK | thinking | thinking
OK | about | about
OK | it | it
SUB | they | be
OK | use | use
OK | this | this
OK | notion | notion
DEL | that | ****
DEL | they | ****
DEL | call | ****
DEL | direction | ****
OK | of | of
SUB | fit | a
SUB | is | called
SUB | to | direct
OK | think | think
OK | about | about
OK | what | what
SUB | a | i
OK | shopping | shopping
OK | list | list
DEL | is | ****
OK | so | so
OK | because | because
OK | i | i
OK | had | had
SUB | some | him
SUB | parchment | cartoon
OK | left | left
OK | over | over
OK | from | from
DEL | that | ****
DEL | contract | ****
DEL | that | ****
SUB | we | mac
SUB | signed | find
OK | with | with
OK | the | the
SUB | devil | double
OK | a | a
OK | few | few
OK | weeks | weeks
OK | ago | ago
DEL | i | ****
OK | thought | thought
OK | i'd | i'd
OK | use | use
OK | it | it
OK | for | for
OK | my | my
OK | shopping | shopping
SUB | list | with
OK | so | so
OK | here | here
OK | i | i
OK | am | am
INS | **** | on
SUB | unenlightened | enlightened
OK | by | by
OK | epictetus | epictetus
OK | and | and
OK | i | i
SUB | write | right
OK | on | on
OK | my | my
OK | shopping | shopping
SUB | like | list
OK | that | that
DEL | i | ****
SUB | would | and
SUB | like | interact
SUB | apples | hers
OK | broccoli | broccoli
OK | and | and
INS | **** | when
INS | **** | you
SUB | lemons | sit
OK | and | and
OK | so | so
OK | i | i
OK | go | go
OK | to | to
OK | the | the
OK | store | store
OK | and | and
INS | **** | of
SUB | the | of
SUB | fulfillment | o.
SUB | of | out
OK | my | my
OK | desire | desire
SUB | depends | depend
OK | upon | upon
SUB | there | their
SUB | being | be
SUB | apples | apple
OK | broccoli | broccoli
OK | and | and
SUB | lemons | let's
OK | you | you
INS | **** | so
OK | enlightened | enlightened
OK | by | by
OK | epictetus | epictetus
OK | go | go
SUB | to | through
SUB | the | this
OK | store | store
OK | look | look
OK | and | and
OK | see | see
OK | what's | what's
OK | there | there
INS | **** | paul
SUB | pull | latch
SUB | out | apply
SUB | your | to
SUB | parchment | take
SUB | paper | are
OK | and | and
OK | make | make
INS | **** | you
SUB | your | a
SUB | list | next
OK | apples | apples
OK | broccoli | broccoli
OK | and | and
SUB | lemons | lands
OK | so | so
SUB | far | our
OK | there's | there's
OK | no | no
OK | difference | difference
OK | between | between
SUB | us | else
OK | even | even
OK | though | though
OK | your | your
INS | **** | ce
SUB | strategy | vanity
OK | was | was
OK | to | to
SUB | shape | shake
OK | your | your
OK | desire | desire
OK | to | to
OK | fit | fit
OK | the | the
OK | world | world
SUB | and | i
SUB | my | cracked
SUB | strategy | iii
SUB | was | what's
OK | to | to
OK | try | try
OK | to | to
OK | shape | shape
OK | the | the
OK | world | world
SUB | to | bit
SUB | fit | by
SUB | my | his
SUB | desire | side
OK | but | but
OK | what | what
OK | happens | happens
OK | to | to
SUB | us | whites
OK | when | when
OK | the | the
OK | store | store
DEL | is | ****
DEL | out | ****
SUB | of | helped
OK | broccoli | broccoli
OK | i | i
OK | have | have
OK | on | on
OK | my | my
INS | **** | nest
INS | **** | how
SUB | list | whose
SUB | apples | want
SUB | broccoli | to
SUB | and | lead
SUB | lemons | an
SUB | but | lemons
SUB | there | get
SUB | is | do
SUB | no | you
SUB | broccoli | know
SUB | i'm | all
SUB | set | and
SUB | up | sat
SUB | for | back
OK | frustration | frustration
OK | you | you
INS | **** | ill
INS | **** | will
INS | **** | i
INS | **** | can
SUB | by | track
SUB | contrast | and
SUB | conform | fitted
SUB | you | so
SUB | desires | i
SUB | to | have
SUB | the | to
SUB | world | don't
OK | you | you
OK | want | want
OK | what | what
DEL | you | ****
SUB | get | what
OK | so | so
SUB | you | how
SUB | change | it
SUB | your | you
SUB | shopping | show
SUB | list | nest
OK | and | and
OK | everything | everything
OK | is | is
OK | fine | fine
INS | **** | the
INS | **** | act
OK | the | the
INS | **** | mood
SUB | epictetan | i
SUB | idea | do
SUB | here | year
OK | is | is
OK | that | that
OK | if | if
OK | you | you
SUB | shape | shave
OK | your | your
SUB | desires | desirous
OK | to | to
OK | the | the
OK | way | way
OK | things | things
INS | **** | to
INS | **** | act
SUB | actually | we
OK | are | are
OK | you | you
OK | will | will
OK | never | never
INS | **** | are
SUB | be | b
OK | frustrated | frustrated
OK | fourth | fourth
DEL | suggestion | ****
SUB | fourth | suggestions
SUB | fifth | work
OK | one | one
OK | of | of
OK | you | you
OK | must | must
OK | be | be
OK | keeping | keeping
SUB | count | can
OK | proper | proper
OK | perspective | perspective
OK | so | so
INS | **** | i
OK | epictetus | epictetus
OK | offers | offers
OK | this | this
INS | **** | to
SUB | extraordinary | ordinary
OK | analogy | analogy
INS | **** | he
OK | in | in
OK | paragraph | paragraph
OK | seven | seven
OK | he | he
DEL | says | ****
SUB | on | said
SUB | a | own
OK | voyage | voyage
OK | when | when
OK | your | your
OK | boat | boat
SUB | has | had
SUB | anchored | banker
OK | if | if
DEL | you | ****
SUB | want | you're
OK | to | to
OK | get | get
SUB | fresh | less
OK | water | water
OK | you | you
SUB | may | take
SUB | pick | a
SUB | up | possum
SUB | a | also
SUB | small | fetch
SUB | shellfish | can
SUB | and | of
SUB | a | next
SUB | vegetable | able
OK | by | by
OK | the | the
OK | way | way
DEL | but | ****
SUB | you | it
SUB | must | human
OK | keep | keep
DEL | your | ****
SUB | mind | yuan
OK | fixed | fixed
OK | on | on
OK | the | the
SUB | boat | don't
OK | and | and
INS | **** | we'll
SUB | look | go
SUB | around | round
OK | frequently | frequently
OK | in | in
OK | case | case
DEL | the | ****
SUB | captain | attacking
SUB | calls | call
OK | if | if
SUB | he | you
SUB | calls | carl
OK | you | you
OK | must | must
SUB | let | what
OK | all | all
OK | those | those
OK | other | other
OK | things | things
DEL | go | ****
SUB | so | books
SUB | you | c
OK | will | will
OK | not | not
DEL | be | ****
SUB | tied | keep
SUB | up | cuomo
SUB | and | michigan
SUB | thrown | like
SUB | on | life
OK | the | the
DEL | ship | ****
DEL | like | ****
SUB | livestock | i'd
SUB | the | he
SUB | idea | is
SUB | is | a
OK | sure | sure
OK | go | go
SUB | around | mad
SUB | enjoy | ensures
SUB | stuff | that
OK | in | in
OK | the | the
OK | world | world
OK | but | but
OK | don't | don't
OK | let | let
OK | yourself | yourself
INS | **** | be
SUB | get | hackett
SUB | attached | tax
SUB | to | when
SUB | it | i'm
SUB | when | need
SUB | a | your
SUB | major | prior
SUB | priority | year
SUB | occurs | comes
OK | keep | keep
INS | **** | famous
INS | **** | being
SUB | things | a
SUB | in | word
SUB | order | or
OK | in | in
OK | your | your
OK | mind | mind
SUB | but | what
OK | he | he
OK | continues | continues
INS | **** | think
SUB | this | he
OK | is | is
OK | how | how
DEL | it | ****
SUB | is | wiki
SUB | in | seem
SUB | life | like
OK | you | you
SUB | know | not
SUB | how | added
SUB | to | when
SUB | relate | they
OK | to | to
INS | **** | shelf
SUB | shellfish | wish
OK | and | and
OK | tomatoes | tomatoes
OK | this | this
OK | is | is
OK | how | how
DEL | it | ****
SUB | is | our
SUB | in | doesn't
SUB | life | like
SUB | too | to
SUB | i'm | mind
OK | quoting | quoting
OK | again | again
OK | if | if
OK | you | you
OK | are | are
OK | given | given
OK | a | a
SUB | wife | white
OK | and | and
SUB | a | each
SUB | child | what
SUB | instead | least
SUB | of | don't
OK | a | a
SUB | vegetable | beds
SUB | and | doubling
OK | a | a
OK | small | small
SUB | shellfish | selfish
SUB | that | that's
OK | should | should
OK | not | not
SUB | hinder | endure
OK | you | you
OK | either | either
SUB | but | what
SUB | if | did
SUB | the | it
SUB | captain | happen
SUB | calls | pools
OK | let | let
OK | all | all
OK | things | things
OK | go | go
OK | and | and
SUB | run | mind
SUB | to | the
SUB | the | bow
SUB | boat | bit
SUB | without | out
OK | turning | turning
OK | back | back
SUB | take | i
SUB | the | was
OK | strategies | strategies
OK | that | that
OK | you | you
OK | have | have
OK | available | available
OK | for | for
OK | you | you
OK | for | for
INS | **** | do
INS | **** | you
INS | **** | would
INS | **** | think
SUB | dealing | this
SUB | with | chris
SUB | things | trey
SUB | whose | should
SUB | transience | ce
OK | you | you
OK | recognize | recognize
OK | and | and
OK | adopt | adopt
INS | **** | bill
SUB | those | was
SUB | attitudes | attitude
OK | towards | towards
OK | things | things
INS | **** | whose
SUB | who's | trenches
SUB | transience | he
OK | is | is
OK | painful | painful
OK | to | to
OK | you | you
OK | when | when
INS | **** | you
SUB | your | org
SUB | jug | job
SUB | breaks | great
SUB | he | see
SUB | says | santa
OK | you | you
OK | say | say
OK | that | that
SUB | is | it
SUB | but | bought
OK | a | a
OK | broken | broken
SUB | jug | john
OK | when | when
INS | **** | you
SUB | your | war
OK | child | child
SUB | is | these
OK | lost | lost
SUB | say | ce
OK | that | that
OK | is | is
SUB | but | bought
OK | a | a
OK | lost | lost
INS | **** | china
INS | **** | do
SUB | child | it
SUB | this | he
OK | is | is
OK | the | the
OK | logical | logical
OK | consequence | consequence
SUB | of | ah
SUB | the | be
OK | outlook | outlook
OK | that | that
SUB | i've | haidt
SUB | been | being
OK | presenting | presenting
OK | to | to
OK | you | you
INS | **** | around
SUB | from | he
SUB | epictetus | gets
SUB | it | it's
SUB | sounded | something
OK | really | really
OK | good | good
OK | when | when
OK | it | it
OK | was | was
OK | the | the
OK | serenity | serenity
OK | prayer | prayer
SUB | it | it's
SUB | sounded | think
OK | pretty | pretty
INS | **** | going
SUB | good | to
OK | at | at
OK | the | the
OK | grocery | grocery
OK | store | store
INS | **** | it's
SUB | it | not
SUB | sounds | is
OK | pretty | pretty
OK | disturbing | disturbing
OK | when | when
SUB | it's | it
SUB | the | fell
OK | wife | wife
OK | and | and
OK | child | child
OK | what | what
INS | **** | do
SUB | is | you
SUB | it | think
OK | that's | that's
OK | going | going
OK | on | on
DEL | chapter | ****
DEL | 3 | ****
DEL | boethius | ****
DEL | and | ****
DEL | the | ****
DEL | consolation | ****
DEL | of | ****
DEL | philosophy | ****
DEL | 00 | ****
DEL | 31 | ****
DEL | 34 | ****
OK | i | i
OK | leave | leave
OK | that | that
OK | for | for
OK | you | you
SUB | as | wealth
OK | a | a
OK | question | question
OK | and | and
OK | turn | turn
INS | **** | it
OK | now | now
INS | **** | works
SUB | to | feud
OK | the | the
OK | second | second
SUB | text | day
OK | that | that
SUB | we | be
OK | read | read
SUB | for | word
OK | today | today
SUB | a | oh
OK | great | great
OK | work | work
OK | composed | composed
INS | **** | he
OK | in | in
OK | the | the
OK | sixth | sixth
SUB | century | centuries
OK | in | in
OK | around | around
INS | **** | five
INS | **** | twenty
INS | **** | four
SUB | 524 | why
SUB | by | have
OK | somebody | somebody
INS | **** | who's
INS | **** | not
SUB | whose | conjecture
SUB | life | you
SUB | trajectory | blank
SUB | went | also
SUB | almost | endure
SUB | invertedly | dudley
OK | to | to
OK | the | the
OK | way | way
OK | that | that
SUB | epictetus's | epictetus
SUB | did | instead
OK | epictetus | epictetus
INS | **** | you
SUB | you'll | were
SUB | recall | called
OK | was | was
OK | born | born
SUB | a | us
SUB | slave | late
OK | and | and
SUB | tried | try
OK | to | to
OK | make | make
INS | **** | found
INS | **** | all
INS | **** | give
SUB | sense | my
SUB | of | things
SUB | his | the
SUB | life | ruins
SUB | experience | i'll
SUB | of | ce
SUB | suffering | offering
OK | once | once
OK | he | he
OK | became | became
OK | free | free
OK | boethius | boethius
OK | by | by
OK | contrast | contrast
OK | was | was
OK | born | born
OK | into | into
OK | a | a
OK | noble | noble
OK | family | family
OK | was | was
OK | enormously | enormously
OK | successful | successful
OK | politically | politically
OK | in | in
OK | his | his
OK | early | early
OK | years | years
SUB | had | i
SUB | two | true
SUB | sons | signs
OK | who | who
OK | went | went
OK | on | on
OK | to | to
OK | be | be
OK | enormously | enormously
OK | successful | successful
OK | political | political
OK | figures | figures
INS | **** | i
INS | **** | he
SUB | and | he
SUB | in | s
SUB | his | made
SUB | later | your
OK | years | years
INS | **** | mas
SUB | was | are
OK | imprisoned | imprisoned
OK | for | for
OK | treason | treason
SUB | and | an
SUB | because | beak
SUB | the | how
OK | consolation | consolation
OK | of | of
OK | philosophy | philosophy
OK | was | was
OK | one | one
OK | of | of
OK | the | the
OK | most | most
SUB | widely | why
SUB | read | didn't
SUB | and | reading
OK | reproduced | reproduced
OK | works | works
INS | **** | all
SUB | of | eats
SUB | its | and
SUB | era | i
OK | it | it
OK | was | was
OK | read | read
OK | for | for
OK | centuries | centuries
OK | and | and
OK | centuries | centuries
OK | by | by
OK | almost | almost
OK | everyone | everyone
OK | we | we
OK | have | have
OK | gorgeous | gorgeous
OK | illuminated | illuminated
SUB | manuscripts | menus
OK | that | that
SUB | show | shall
SUB | us | wise
OK | the | the
OK | story | story
OK | so | so
OK | in | in
OK | this | this
INS | **** | mind
INS | **** | here
INS | **** | is
INS | **** | a
INS | **** | week
SUB | one | he
SUB | here's | is
SUB | boethius | for
SUB | beforehand | hank
OK | teaching | teaching
SUB | people | all
OK | and | and
OK | here | here
INS | **** | she
SUB | he | a
OK | is | is
OK | afterwards | afterwards
OK | locked | locked
OK | up | up
OK | in | in
OK | jail | jail
OK | now | now
INS | **** | i
INS | **** | do
SUB | in | yet
OK | jail | jail
OK | in | in
OK | prison | prison
INS | **** | you
SUB | where | wish
SUB | he | ii
OK | is | is
OK | tortured | tortured
OK | and | and
INS | **** | spring
INS | **** | otis
INS | **** | can
SUB | suffering | salsa
SUB | boethius | in
SUB | consoles | ce
SUB | himself | ralph
SUB | by | mind
OK | engaging | engaging
INS | **** | he
OK | in | in
SUB | an | in
SUB | imaginary | a
SUB | conversation | match
SUB | with | america
SUB | a | we
OK | figure | figure
OK | that | that
DEL | he | ****
OK | calls | calls
OK | philosophy | philosophy
SUB | so | since
SUB | here | you're
OK | is | is
OK | philosophy | philosophy
OK | come | come
OK | to | to
OK | visit | visit
OK | boethius | boethius
SUB | in | being
SUB | his | he
SUB | prison | is
SUB | and | i'm
OK | what | what
INS | **** | i
OK | philosophy | philosophy
OK | says | says
INS | **** | you
SUB | to | he
OK | him | him
INS | **** | he
OK | is | is
OK | in | in
OK | many | many
OK | ways | ways
OK | like | like
OK | what | what
OK | epictetus | epictetus
OK | was | was
OK | talking | talking
OK | about | about
OK | there | there
INS | **** | he
SUB | is | if
OK | she | she
OK | says | says
OK | a | a
OK | wheel | wheel
INS | **** | while
SUB | of | the
OK | fortune | fortune
OK | sometimes | sometimes
OK | things | things
OK | start | start
OK | off | off
OK | badly | badly
DEL | and | ****
SUB | get | that
SUB | better | that
OK | sometimes | sometimes
OK | things | things
OK | start | start
OK | off | off
OK | better | better
OK | and | and
OK | get | get
INS | **** | back
SUB | bad | what
SUB | but | do
SUB | there | you
SUB | will | hooking
SUB | inevitably | evidently
OK | be | be
OK | a | a
OK | circle | circle
OK | to | to
OK | what | what
OK | comes | comes
OK | to | to
OK | you | you
OK | and | and
OK | to | to
SUB | what | why
SUB | is | please
SUB | taken | taking
OK | from | from
OK | you | you
OK | and | and
OK | recognizing | recognizing
OK | that | that
INS | **** | very
SUB | there | he
OK | is | is
OK | nothing | nothing
OK | to | to
OK | be | be
SUB | done | got
OK | other | other
OK | than | than
OK | to | to
OK | recognize | recognize
OK | that | that
INS | **** | the
INS | **** | if
SUB | this | he
OK | is | is
OK | the | the
OK | pattern | pattern
OK | that | that
SUB | life | white
SUB | takes | he
OK | is | is
OK | to | to
OK | boethius | boethius
OK | enormously | enormously
INS | **** | liberated
SUB | liberating | recognize
SUB | recognizing | think
OK | that | that
OK | what | what
SUB | goes | gold
OK | along | along
OK | with | with
SUB | having | pp
OK | things | things
SUB | is | these
OK | the | the
OK | possibility | possibility
OK | of | of
SUB | losing | using
OK | them | them
SUB | allows | alice
OK | him | him
OK | to | to
OK | come | come
OK | to | to
OK | terms | terms
INS | **** | we
SUB | with | if
SUB | the | b
SUB | experience | race
SUB | of | on
OK | having | having
OK | lost | lost
OK | all | all
OK | that | that
SUB | he | c.
OK | previously | previously
DEL | had | ****
DEL | chapter | ****
DEL | 4 | ****
DEL | stockdale | ****
DEL | and | ****
DEL | the | ****
DEL | practical | ****
DEL | significance | ****
DEL | of | ****
SUB | detachment | hack
OK | what | what
OK | i | i
SUB | want | wanted
SUB | to | do
SUB | do | he
OK | in | in
OK | the | the
OK | final | final
SUB | section | faction
SUB | of | all
OK | the | the
OK | lecture | lecture
SUB | is | easy
OK | to | to
OK | return | return
OK | to | to
OK | a | a
OK | theme | theme
OK | that | that
OK | we | we
INS | **** | does
SUB | discussed | gossip
OK | previously | previously
SUB | the | question
SUB | question | at
SUB | of | all
OK | what | what
OK | philosophical | philosophical
OK | utility | utility
DEL | there | ****
DEL | is | ****
SUB | to | their
SUB | these | eased
OK | works | works
OK | during | during
OK | times | times
OK | of | of
INS | **** | dicks
INS | **** | stream
SUB | extreme | to
SUB | duress | rest
OK | so | so
OK | my | my
OK | hope | hope
SUB | because | cause
OK | you | you
DEL | read | ****
DEL | an | ****
DEL | essay | ****
SUB | by | rag
SUB | him | i
SUB | is | had
OK | that | that
OK | even | even
OK | if | if
OK | you | you
OK | don't | don't
OK | recognize | recognize
OK | this | this
DEL | gentleman | ****
SUB | you | settlement
OK | can | can
OK | guess | guess
OK | who | who
OK | he | he
OK | is | is
DEL | this | ****
SUB | is | mrs
OK | admiral | admiral
OK | james | james
OK | stockdale | stockdale
INS | **** | pp
OK | who | who
OK | was | was
INS | **** | i.'s
OK | among | among
OK | other | other
OK | things | things
INS | **** | ah
OK | imprisoned | imprisoned
OK | alongside | alongside
OK | john | john
OK | mccain | mccain
INS | **** | the
INS | **** | a
SUB | in | and
SUB | hanoi | white
OK | during | during
OK | the | the
OK | vietnam | vietnam
OK | war | war
DEL | and | ****
SUB | who | i
OK | was | was
OK | also | also
OK | the | the
SUB | vice | bike
SUB | presidential | so
OK | candidate | candidate
OK | running | running
OK | on | on
OK | the | the
OK | independent | independent
SUB | ticket | take
SUB | i | it
OK | understand | understand
SUB | before | for
OK | you | you
OK | were | were
OK | born | born
OK | so | so
SUB | james | jinx
OK | stockdale | stockdale
DEL | as | ****
SUB | he | i
SUB | explains | fixed
SUB | to | don't
OK | you | you
OK | in | in
OK | the | the
INS | **** | ink
INS | **** | madame
SUB | incredibly | removing
SUB | moving | them
SUB | memoir | are
OK | that | that
OK | we | we
OK | read | read
SUB | for | stay
SUB | today | style
SUB | studied | think
SUB | the | deed
OK | works | works
SUB | of | all
OK | the | the
OK | classical | classical
OK | tradition | tradition
OK | he | he
OK | read | read
OK | epictetus | epictetus
OK | he | he
OK | read | read
DEL | a | ****
SUB | bunch | by
SUB | of | to
OK | the | the
OK | other | other
INS | **** | acts
OK | stoics | stoics
OK | he | he
OK | read | read
INS | **** | in
OK | the | the
SUB | iliad | egg
OK | he | he
OK | read | read
OK | the | the
SUB | odyssey | honesty
OK | and | and
OK | all | all
INS | **** | he's
SUB | of | worked
SUB | these | hard
SUB | were | all
SUB | part | pp
SUB | of | he
SUB | his | is
OK | cognitive | cognitive
OK | and | and
OK | emotional | emotional
INS | **** | record
SUB | repertoire | far
OK | when | when
INS | **** | he
OK | in | in
OK | vietnam | vietnam
OK | the | the
OK | following | following
SUB | thing | things
SUB | happened | happen
OK | to | to
OK | him | him
OK | it | it
OK | was | was
OK | september | september
INS | **** | ninth
INS | **** | nineteen
SUB | 9 | sixty
SUB | 1965 | five
SUB | i'm | i'd
OK | reading | reading
OK | now | now
OK | from | from
OK | his | his
OK | book | book
SUB | i | full
SUB | flew | at
SUB | at | five
SUB | 500 | hundred
OK | knots | knots
OK | right | right
OK | into | into
DEL | a | ****
DEL | flak | ****
SUB | trap | of
SUB | at | flack
SUB | treetop | the
OK | level | level
OK | in | in
SUB | a | the
OK | little | little
INS | **** | iv
SUB | a4 | for
OK | airplane | airplane
SUB | the | a
OK | cockpit | cockpit
OK | walls | walls
OK | not | not
OK | even | even
OK | three | three
OK | feet | feet
SUB | apart | up
SUB | which | hi
SUB | i | could
SUB | couldn't | this
SUB | steer | tier
OK | after | after
OK | it | it
OK | was | was
OK | on | on
OK | fire | fire
OK | its | its
OK | control | control
OK | system | system
OK | shot | shot
OK | out | out
OK | after | after
SUB | ejection | rejecting
OK | i | i
SUB | had | have
OK | thirty | thirty
OK | seconds | seconds
OK | to | to
OK | make | make
OK | my | my
DEL | last | ****
DEL | statement | ****
SUB | of | laugh
OK | freedom | freedom
OK | before | before
OK | i | i
SUB | landed | mended
OK | in | in
OK | the | the
OK | main | main
OK | street | street
OK | of | of
OK | a | a
OK | little | little
OK | village | village
OK | right | right
SUB | ahead | haidt
SUB | and | ants
OK | so | so
OK | help | help
OK | me | me
INS | **** | out
OK | i | i
OK | whispered | whispered
OK | to | to
OK | myself | myself
SUB | 'five | five
OK | years | years
OK | down | down
OK | here | here
OK | at | at
OK | least | least
OK | i'm | i'm
OK | leaving | leaving
OK | the | the
OK | world | world
OK | of | of
OK | technology | technology
OK | and | and
OK | entering | entering
OK | the | the
OK | world | world
DEL | of | ****
DEL | epictetus | ****
SUB | ' | love
SUB | ready | many
SUB | at | pack
SUB | hand | hang
OK | he | he
SUB | said | says
OK | now | now
OK | quoting | quoting
OK | from | from
OK | the | the
OK | handbook | handbook
SUB | ready | many
OK | at | at
OK | hand | hand
OK | from | from
OK | the | the
INS | **** | encourage
SUB | enchiridion | young
OK | the | the
OK | handbook | handbook
SUB | as | i
SUB | i | a
SUB | ejected | jacket
OK | from | from
OK | that | that
OK | airplane | airplane
INS | **** | at
INS | **** | that
INS | **** | intended
SUB | was | from
OK | that | that
INS | **** | airplane
INS | **** | la
INS | **** | not
OK | opening | opening
OK | paragraph | paragraph
OK | that | that
OK | we | we
OK | read | read
OK | a | a
OK | few | few
OK | moments | moments
OK | ago | ago
SUB | the | i'm
SUB | understanding | spending
OK | that | that
SUB | a | us
SUB | stoic | don't
OK | always | always
SUB | keeps | keep
SUB | separate | second
OK | files | files
OK | in | in
OK | his | his
OK | mind | mind
OK | for | for
OK | a | a
INS | **** | the
SUB | those | was
OK | things | things
OK | that | that
OK | are | are
DEL | up | ****
DEL | to | ****
DEL | him | ****
SUB | and | apprehension
SUB | b | be
OK | those | those
OK | things | things
